암호화요양기호,요양기관명,교통편명,노선번호,하차지점,방향,거리,비고
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ3MiQyNjE4MzIjNjEjJDEjJDgjJDgz,3대정이비인후과의원,시내버스,33-1,야탑역,야탑역2번출구 국민은행,30m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQzIyQ3OSQyNjE4MzIjNDEjJDEjJDQjJDgz,연세유효민내과의원,시내버스,220,양지마을 파크타운,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQzIyQ3OSQyNjE4MzIjNDEjJDEjJDQjJDgz,연세유효민내과의원,시내버스,222,양지마을 파크타운,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQzIyQ3OSQyNjE4MzIjNDEjJDEjJDQjJDgz,연세유효민내과의원,시내버스,51,양지마을 파크타운,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQzIyQ3OSQyNjE4MzIjNDEjJDEjJDQjJDgz,연세유효민내과의원,시내버스,303,양지마을 파크타운,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQzIyQ3OSQyNjE4MzIjNDEjJDEjJDQjJDgz,연세유효민내과의원,시내버스,2,양지마을 파크타운,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQzIyQ3OSQyNjE4MzIjNDEjJDEjJDQjJDgz,연세유효민내과의원,시내버스,33-1,양지마을 파크타운,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQzIyQ3OSQyNjE4MzIjNDEjJDEjJDQjJDgz,연세유효민내과의원,시내버스,310,양지마을 파크타운,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQzIyQ3OSQyNjE4MzIjNDEjJDEjJDQjJDgz,연세유효민내과의원,시내버스,720,양지마을 파크타운,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQzIyQ3OSQyNjE4MzIjNDEjJDEjJDQjJDgz,연세유효민내과의원,시내버스,720-1,양지마을 파크타운,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQzIyQ3OSQyNjE4MzIjNDEjJDEjJDQjJDgz,연세유효민내과의원,시내버스,116-3,양지마을 파크타운,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQzIyQ3OSQyNjE4MzIjNDEjJDEjJDQjJDgz,연세유효민내과의원,시내버스,9407,양지마을 파크타운,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQzIyQ3OSQyNjE4MzIjNDEjJDEjJDQjJDgz,연세유효민내과의원,시내버스,3500,양지마을 파크타운,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQzIyQ3OSQyNjE4MzIjNDEjJDEjJDQjJDgz,연세유효민내과의원,시내버스,9404,양지마을 파크타운,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQzIyQ3OSQyNjE4MzIjNDEjJDEjJDQjJDgz,연세유효민내과의원,시내버스,9409,양지마을 파크타운,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQzIyQ3OSQyNjE4MzIjNDEjJDEjJDQjJDgz,연세유효민내과의원,시내버스,1005-1,양지마을 파크타운,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQzIyQ3OSQyNjE4MzIjNDEjJDEjJDQjJDgz,연세유효민내과의원,시내버스,9000,양지마을 파크타운,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQzIyQ3OSQyNjE4MzIjNDEjJDEjJDQjJDgz,연세유효민내과의원,시내버스,2002-1,양지마을 파크타운,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQzIyQ3OSQyNjE4MzIjNDEjJDEjJDQjJDgz,연세유효민내과의원,시내버스,1001,양지마을 파크타운,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQzIyQ3OSQyNjE4MzIjNDEjJDEjJDQjJDgz,연세유효민내과의원,지하철,분당선,수내역,수내역에서 양지마을 파크타운 방향으로 1km,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ5MiQzNjE0ODEjODEjJDEjJDIjJDgz,연세베스트외과의원,시내버스,3,이매촌한신아파트앞,광주방향,바로앞,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ5MiQzNjE0ODEjODEjJDEjJDIjJDgz,연세베스트외과의원,시내버스,12,이매촌한신아파트앞,광주방향,바로앞,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ5MiQzNjE0ODEjODEjJDEjJDIjJDgz,연세베스트외과의원,시내버스,51,이매촌한신아파트앞,광주방향,바로앞,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ5MiQzNjE0ODEjODEjJDEjJDIjJDgz,연세베스트외과의원,시내버스,66-1,이매촌한신아파트앞,광주방향,바로앞,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ5MiQzNjE0ODEjODEjJDEjJDIjJDgz,연세베스트외과의원,시내버스,73,이매촌한신아파트앞,광주방향,바로앞,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ5MiQzNjE0ODEjODEjJDEjJDIjJDgz,연세베스트외과의원,지하철,수인분당선,서현역5번출구,우체국방향,200m,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ5MiQzNjE0ODEjODEjJDEjJDIjJDgz,연세베스트외과의원,시내버스,33,이매촌한신아파트앞,광주방향,바로앞,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ5MiQzNjE0ODEjODEjJDEjJDIjJDgz,연세베스트외과의원,시내버스,2,이매촌한신아파트앞,광주방향,바로앞,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzExIyQxIyQzIyQ5OSQzNjEwMDIjNjEjJDEjJDQjJDgz,소망소아청소년과의원,시내버스,,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzUxIyQxIyQxIyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,위례서울닥터스요양병원,지하철,8호선 남위례역,8호선 남위례역 3번 출구,,50m,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzUxIyQxIyQxIyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,위례서울닥터스요양병원,시내버스,60,남위례역 창곡교차로 정류장,,,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzUxIyQxIyQxIyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,위례서울닥터스요양병원,시내버스,231,남위례역 창곡교차로 정류장,,,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzUxIyQxIyQxIyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,위례서울닥터스요양병원,시내버스,315,남위례역 창곡교차로 정류장,,,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzUxIyQxIyQxIyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,위례서울닥터스요양병원,시내버스,343,남위례역 창곡교차로 정류장,,,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzUxIyQxIyQxIyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,위례서울닥터스요양병원,시내버스,362,남위례역 창곡교차로 정류장,,,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzUxIyQxIyQxIyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,위례서울닥터스요양병원,시내버스,3012,남위례역 창곡교차로 정류장,,,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzIxIyQxIyQ5IyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,나비온한의원,시내버스,220,정자2동행정복지센터,스포라이프 스포츠센터,10m,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzIxIyQxIyQ5IyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,나비온한의원,시내버스,33-1,정자2동행정복지센터,스포라이프 스포츠센터,10m,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzIxIyQxIyQ5IyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,나비온한의원,시내버스,51,정자2동행정복지센터,스포라이프 스포츠센터,10m,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzIxIyQxIyQ5IyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,나비온한의원,시내버스,720-1,정자2동행정복지센터,스포라이프 스포츠센터,10m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNTEjJDEjJDYjJDgz,로즈피부과의원,지하철,신분당선,5번출구,수내역 방향,100m,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzIxIyQxIyQ5IyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,나비온한의원,시외/고속버스,9404,정자2동행정복지센터,스포라이프 스포츠센터,10m,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzIxIyQxIyQ5IyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,나비온한의원,시외/고속버스,3500,정자2동행정복지센터,스포라이프 스포츠센터,10m,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzIxIyQxIyQ5IyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,나비온한의원,시외/고속버스,7007-1,정자2동행정복지센터,스포라이프 스포츠센터,10m,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzIxIyQxIyQ5IyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,나비온한의원,시외/고속버스,9000,정자2동행정복지센터,스포라이프 스포츠센터,10m,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzIxIyQxIyQ5IyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,나비온한의원,시외/고속버스,9407,정자2동행정복지센터,스포라이프 스포츠센터,10m,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzIxIyQxIyQ5IyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,나비온한의원,시내버스,720-1A,정자2동행정복지센터,스포라이프 스포츠센터,10m,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzIxIyQxIyQ5IyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,나비온한의원,마을버스,109,정자2동행정복지센터,"스포라이프 스포츠센터, 한솔주공6단지",220m,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzIxIyQxIyQ5IyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,나비온한의원,마을버스,109-1,정자2동행정복지센터,"스포라이프 스포츠센터, 한솔주공6단지",220m,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzUxIyQxIyQxIyQ2MiQzNjE4MzIjODEjJDEjJDIjJDgz,이승호치과의원,시내버스,116,"이매고등학교, 효성아파트앞",,50m,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzUxIyQxIyQxIyQ2MiQzNjE4MzIjODEjJDEjJDIjJDgz,이승호치과의원,시내버스,55-1,"고등학교, 효성아파트앞",,50m,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzUxIyQxIyQxIyQ2MiQzNjE4MzIjODEjJDEjJDIjJDgz,이승호치과의원,시내버스,2,"이매고등학교, 효성아파트앞",,50m,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzUxIyQxIyQxIyQ2MiQzNjE4MzIjODEjJDEjJDIjJDgz,이승호치과의원,시내버스,55,"이매고등학교, 효성아파트앞",,50m,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzUxIyQxIyQxIyQ2MiQzNjE4MzIjODEjJDEjJDIjJDgz,이승호치과의원,마을버스,3-1,"이매고등학교, 효성아파트앞",,50m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ4MiQyNjEwMDIjNjEjJDEjJDQjJDgz,신상건신경과의원,지하철,분당선,태평역,2번출구에서 중앙시장 방향,700m,도보10분
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ4MiQyNjEwMDIjNjEjJDEjJDQjJDgz,신상건신경과의원,마을버스,"88번, 77번",중앙시장,중앙(중파)파출소 방향,80m,도보 2분
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ4MiQyNjEwMDIjNjEjJDEjJDQjJDgz,신상건신경과의원,시내버스,"2번, 5번",중앙시장,중앙(중파)파출소 방향,80m,도보 2분
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ4MiQyNjEwMDIjNjEjJDEjJDQjJDgz,신상건신경과의원,시내버스,"100,200,220번",중앙시장,중앙(중파)파출소 방향,80m,도보 2분
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzIxIyQxIyQ5IyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,나비온한의원,지하철,신분당선,1번출구,"한솔주공6단지, 스포라이프 스포츠센터",650m,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzIxIyQxIyQ5IyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,나비온한의원,지하철,수인분당선,2번출구,"한솔주공6단지, 스포라이프 스포츠센터",650m,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxMTkxIzUxIyQxIyQ1IyQ4OSQyNjE0ODEjNDEjJDEjJDgjJDgz,e-아름다운치과의원,마을버스,3-5,상대원시장,,,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxMTkxIzUxIyQxIyQ1IyQ4OSQyNjE0ODEjNDEjJDEjJDgjJDgz,e-아름다운치과의원,마을버스,7-2,상대원시장,,,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxMTkxIzUxIyQxIyQ1IyQ4OSQyNjE0ODEjNDEjJDEjJDgjJDgz,e-아름다운치과의원,시내버스,303,상대원시장,,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQxIyQ4OSQyNjEwMDIjNTEjJDEjJDIjJDgz,푸른의원,마을버스,10번,"동사무소,푸른의원앞",,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzQxIyQxIyQ3IyQ4OSQzNjEwMDIjNDEjJDEjJDQjJDgz,분당정자역정형외과의원,지하철,신분당선,정자역,3번출구,10m,젤존타워3차 5층
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQ3IyQxMyQ0NjE0ODEjNjEjJDEjJDQjJDgz,소생한의원,지하철,"분당선,8호선",모란역,모란시장 방향,7번출구에서 10미터,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQwMyQ0NjEwMDIjODEjJDEjJDYjJDgz,박상균내과의원,시내버스,"220, 50, 240",중앙시장,중앙파출소방향,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQ3IyQ2MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,분당서울안과의원,시내버스,116,AK플라자,,30M 이내,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQ3IyQ2MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,분당서울안과의원,시내버스,380,AK플라자,,30M 이내,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQ3IyQ2MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,분당서울안과의원,마을버스,3-2,AK플라자,,30M 이내,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQ3IyQ2MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,분당서울안과의원,마을버스,602,AK플라자,,30M 이내,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQ3IyQ2MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,분당서울안과의원,지하철,분당선,서현역,4번출구로 나와서 AK플라자 2번게이트,100M 이내,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQ3IyQ2MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,분당서울안과의원,시외/고속버스,3500,AK플라자,,30M 이내,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQ3IyQ2MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,분당서울안과의원,시내버스,222,AK플라자,,30M 이내,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQ3IyQ2MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,분당서울안과의원,시내버스,310,AK플라자,,30M 이내,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQ3IyQ2MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,분당서울안과의원,마을버스,76-1,AK플라자,,30M 이내,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQ3IyQ2MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,분당서울안과의원,자가용,,메가박스 영화관 건물,,,건물 지하주차장 이용
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ5OSQzNjE0ODEjNjEjJDEjJDAjJDgz,바른마음유외과의원,지하철,수인분당선,"수내역,롯데백화점",1번출구에서 좌측으로,100m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ5OSQzNjE0ODEjNjEjJDEjJDAjJDgz,바른마음유외과의원,시내버스,17,"수내역,롯데백화점(07100)",롯데백화점 분당점 정문 우측으로,50m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ5OSQzNjE0ODEjNjEjJDEjJDAjJDgz,바른마음유외과의원,시내버스,33,"수내역,롯데백화점(07100)",롯데백화점 분당점 정문 우측으로,50m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ5OSQzNjE0ODEjNjEjJDEjJDAjJDgz,바른마음유외과의원,시내버스,250,"수내역,롯데백화점(07100)",롯데백화점 분당점 정문 우측으로,50m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ5OSQzNjE0ODEjNjEjJDEjJDAjJDgz,바른마음유외과의원,시내버스,300,"수내역,롯데백화점(07100)",롯데백화점 분당점 정문 우측으로,50m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ5OSQzNjE0ODEjNjEjJDEjJDAjJDgz,바른마음유외과의원,시내버스,310,"수내역,롯데백화점(07100)",롯데백화점 분당점 정문 우측으로,50m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ5OSQzNjE0ODEjNjEjJDEjJDAjJDgz,바른마음유외과의원,시내버스,370,"수내역,롯데백화점(07100)",롯데백화점 분당점 정문 우측으로,50m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ5OSQzNjE0ODEjNjEjJDEjJDAjJDgz,바른마음유외과의원,시내버스,380,"수내역,롯데백화점(07100)",롯데백화점 분당점 정문 우측으로,50m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ5OSQzNjE0ODEjNjEjJDEjJDAjJDgz,바른마음유외과의원,시내버스,390,"수내역,롯데백화점(07100)",롯데백화점 분당점 정문 우측으로,50m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ5OSQzNjE0ODEjNjEjJDEjJDAjJDgz,바른마음유외과의원,시내버스,520,"수내역,롯데백화점(07100)",롯데백화점 분당점 정문 우측으로,50m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ5OSQzNjE0ODEjNjEjJDEjJDAjJDgz,바른마음유외과의원,시내버스,102,"수내역,롯데백화점(07100)",롯데백화점 분당점 정문 우측으로,50m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ5OSQzNjE0ODEjNjEjJDEjJDAjJDgz,바른마음유외과의원,시내버스,1101,"수내역,롯데백화점(07100)",롯데백화점 분당점 정문 우측으로,50m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ5OSQzNjE0ODEjNjEjJDEjJDAjJDgz,바른마음유외과의원,시내버스,7007-1,"수내역,롯데백화점(07100)",롯데백화점 분당점 정문 우측으로,50m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ5OSQzNjE0ODEjNjEjJDEjJDAjJDgz,바른마음유외과의원,시내버스,8106,"수내역,롯데백화점(07100)",롯데백화점 분당점 정문 우측으로,50m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ5OSQzNjE0ODEjNjEjJDEjJDAjJDgz,바른마음유외과의원,시내버스,8109,"수내역,롯데백화점(07100)",롯데백화점 분당점 정문 우측으로,50m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ5OSQzNjE0ODEjNjEjJDEjJDAjJDgz,바른마음유외과의원,시내버스,G8110,"수내역,롯데백화점(07100)",롯데백화점 분당점 정문 우측으로,50m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ5OSQzNjE0ODEjNjEjJDEjJDAjJDgz,바른마음유외과의원,시내버스,5200,"수내역,롯데백화점(07100)",롯데백화점 분당점 정문 우측으로,50m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ5OSQzNjE0ODEjNjEjJDEjJDAjJDgz,바른마음유외과의원,시내버스,5200-1,"수내역,롯데백화점(07100)",롯데백화점 분당점 정문 우측으로,50m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ5OSQzNjE0ODEjNjEjJDEjJDAjJDgz,바른마음유외과의원,시내버스,5400-1,"수내역,롯데백화점(07100)",롯데백화점 분당점 정문 우측으로,50m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ5OSQzNjE0ODEjNjEjJDEjJDAjJDgz,바른마음유외과의원,마을버스,115,롯데백화점(07722),롯데백화점 1층으로 이동후 수내역 1번 출구에서 좌측으로,129m,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ4OSQzNjE0ODEjNzEjJDEjJDgjJDgz,황혜영소아과의원,시내버스,2,한솔프라자,KT,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ4OSQzNjE0ODEjNzEjJDEjJDgjJDgz,황혜영소아과의원,시내버스,33-1,한솔프라자,KT,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ4OSQzNjE0ODEjNzEjJDEjJDgjJDgz,황혜영소아과의원,시내버스,720,한솔프라자,,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ4OSQzNjE0ODEjNzEjJDEjJDgjJDgz,황혜영소아과의원,시내버스,220,한솔프라자,,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ4MiQ0NjEwMDIjNzEjJDEjJDgjJDgz,서지영소아청소년과의원,시내버스,33-1,하얀마을 6단지,분당서울대병원,2m,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ4MiQ0NjEwMDIjNzEjJDEjJDgjJDgz,서지영소아청소년과의원,시내버스,51,하얀마을 6단지,분당서울대병원,2m,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ4MiQ0NjEwMDIjNzEjJDEjJDgjJDgz,서지영소아청소년과의원,마을버스,2,하얀마을 6단지,분당서울대병원,2m,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ4MiQ0NjEwMDIjNzEjJDEjJDgjJDgz,서지영소아청소년과의원,지하철,분당선,미금역 3번출구,미금역 3번출구에서 마을버스 2번,1km,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxOTYxIzQxIyQxIyQ3IyQ5MiQyNjE4MzIjNTEjJDEjJDIjJDgz,보스턴완치과의원,지하철,수인분당선,서현역,서현역 5번출구 직진,349미터,아웃백 건물 4층
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxNzAyIzUxIyQxIyQxIyQxMyQyNjE4MzIjNTEjJDEjJDIjJDgz,에이치에스한의원,시내버스,380,메디포스트,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxNzAyIzUxIyQxIyQxIyQxMyQyNjE4MzIjNTEjJDEjJDIjJDgz,에이치에스한의원,시내버스,390,삼환하이펙스,맞은편,,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxNzAyIzUxIyQxIyQxIyQxMyQyNjE4MzIjNTEjJDEjJDIjJDgz,에이치에스한의원,시내버스,375,메디포스트,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxNzAyIzUxIyQxIyQxIyQxMyQyNjE4MzIjNTEjJDEjJDIjJDgz,에이치에스한의원,시내버스,101,삼환하이펙스,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQyIyQxIyQwMCQyNjEwMDIjODEjJDEjJDYjJDgz,365프렌즈내과의원,시내버스,200,엠코타운 플로리체아파트,사거리건너편,20m,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxOTYxIzQxIyQxIyQ3IyQ2MiQyNjEwMDIjNjEjJDEjJDAjJDgz,분당그린치과의원,지하철,야탑역,,1번출구 앞,,
