암호화요양기호,요양기관명,진료과목코드,진료과목코드명,과목별 전문의수,선택진료 의사수
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQ4MiQzNjEyMjIjNDEjJDEjJDgjJDgz,신통방통의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ4MiQyNjE4MzIjNDEjJDEjJDQjJDgz,연세해피이비인후과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ2MiQyNjE0ODEjNDEjJDEjJDgjJDgz,서울삼성최내과의원,1,내과,1,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQwMyQyNjE0ODEjNjEjJDEjJDAjJDgz,성모필의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQxMyQzNjE4MzIjODEjJDEjJDYjJDgz,중동성모내과의원,1,내과,2,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ2MiQzNjE0ODEjODEjJDEjJDIjJDgz,닥터리가정의학과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQ3MiQyNjEwMDIjNDEjJDEjJDQjJDgz,이든소아청소년과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ5OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,성남척척통증의학과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ5MiQyNjE0ODEjNDEjJDEjJDQjJDgz,등마루신경외과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQyIyQxIyQwMCQyNjEwMDIjODEjJDEjJDYjJDgz,365프렌즈내과의원,1,내과,1,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ5MiQyNjEyMjIjNjEjJDEjJDgjJDgz,서울헤리티지의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ5OSQzNjE0ODEjNjEjJDEjJDgjJDgz,나드라의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ4OSQzNjEwMDIjNzEjJDEjJDgjJDgz,라파이비인후과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQ5MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,에이스정형외과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ3OSQyNjE4MzIjNTEjJDEjJDIjJDgz,로아신경과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ5MiQyNjE0ODEjNTEjJDEjJDIjJDgz,항도외과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ4MiQ0NjEwMDIjODEjJDEjJDYjJDgz,라라소아청소년과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ3MiQzNjEyMjIjNzEjJDEjJDgjJDgz,위례상쾌한이비인후과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ2MiQyNjEyMjIjNTEjJDEjJDYjJDgz,두리이비인후과의원,1,내과,0,0
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,(학교법인)동국대학교 한의과대학 분당한방병원,1,내과,0,0
JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQ3IyQ5MiQ0NjE0ODEjNTEjJDEjJDIjJDgz,성남시분당구보건소판교보건지소,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ5MiQyNjE4MzIjNDEjJDEjJDQjJDgz,위례하나이비인후과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQwMyQzNjEwMDIjNDEjJDEjJDQjJDgz,위례중앙내과외과의원,1,내과,2,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQxMyQzNjEwMDIjNDEjJDEjJDgjJDgz,유쾌한비뇨기과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQxMyQyNjEwMDIjNjEjJDEjJDAjJDgz,아산플러스가정의학과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQyIyQ3IyQwMCQ0NjE0ODEjODEjJDEjJDIjJDgz,늘바른정형외과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQ4OSQyNjEwMDIjNjEjJDEjJDgjJDgz,삼성드림아이소아청소년과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQ3MiQyNjE4MzIjNDEjJDEjJDgjJDgz,위례센트럴이비인후과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ5MiQzNjEwMDIjNjEjJDEjJDgjJDgz,위례밝은아이소아청소년과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,서울바른내과의원,1,내과,1,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ2MiQzNjE0ODEjNjEjJDEjJDgjJDgz,위례웰봄소아청소년과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQ2MiQzNjEwMDIjNDEjJDEjJDgjJDgz,연세힐마취통증의학과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQyIyQ3IyQwMCQzNjEyMjIjNDEjJDEjJDgjJDgz,현소아청소년과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQyIyQ3IyQwMCQzNjEyMjIjNjEjJDEjJDQjJDgz,연세봄이비인후과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQyIyQ3IyQwMCQzNjEwMDIjNzEjJDEjJDgjJDgz,위례성모내과의원,1,내과,1,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQxMyQzNjEwMDIjNzEjJDEjJDgjJDgz,365위례연세내과의원,1,내과,2,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQxMyQyNjEyMjIjNTEjJDEjJDIjJDgz,위례플러스이비인후과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQyIyQ3IyQwMCQzNjEwMDIjNTEjJDEjJDYjJDgz,연세생명나무내과의원,1,내과,1,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ2MiQ0NjE0ODEjODEjJDEjJDYjJDgz,한사랑정형외과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ4OSQ0NjE0ODEjNDEjJDEjJDQjJDgz,올라안과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ4MiQyNjEyMjIjNzEjJDEjJDgjJDgz,위례리본정형외과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ3OSQzNjEyMjIjNjEjJDEjJDgjJDgz,판교성모내과의원,1,내과,1,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ3OSQzNjEwMDIjODEjJDEjJDIjJDgz,위례민정형외과의원,1,내과,0,0
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQ3MiQyNjE4MzIjNDEjJDEjJDgjJDgz,분당자생한방병원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQzIyQwMyQ0NjEwMDIjNTEjJDEjJDYjJDgz,서울삼성내과의원,1,내과,1,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQ3OSQzNjEwMDIjODEjJDEjJDYjJDgz,티케이정형외과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQ2MiQyNjEwMDIjNjEjJDEjJDQjJDgz,위례베스트의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQ4OSQzNjEwMDIjNTEjJDEjJDIjJDgz,노숙영앤유신경과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQyIyQxIyQwMCQ0NjEwMDIjNDEjJDEjJDQjJDgz,열린서울내과의원,1,내과,1,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQ3MiQ0NjEwMDIjODEjJDEjJDIjJDgz,더나은내과의원,1,내과,4,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQ4MiQyNjE0ODEjNDEjJDEjJDgjJDgz,위례아산내과의원,1,내과,1,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQ4MiQyNjEwMDIjNDEjJDEjJDQjJDgz,두리이비인후과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQ5MiQzNjE4MzIjNjEjJDEjJDgjJDgz,성모튼튼마취통증의학과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQ5MiQzNjEyMjIjODEjJDEjJDIjJDgz,라뷰티의원(LA BEAUTY),1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQ3OSQyNjEwMDIjODEjJDEjJDYjJDgz,서울행복내과의원,1,내과,3,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQ5MiQyNjEyMjIjODEjJDEjJDIjJDgz,더에이치의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQ5MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,행복한내과의원,1,내과,1,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQ2MiQzNjE4MzIjNzEjJDEjJDgjJDgz,하나정형외과의원,1,내과,1,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ5IyQ3OSQ0NjE0ODEjNTEjJDEjJDIjJDgz,이승철신경외과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQwMyQzNjE0ODEjNDEjJDEjJDgjJDgz,탑내과의원,1,내과,1,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQzIyQ5OSQzNjE0ODEjNDEjJDEjJDgjJDgz,이동훈연세정형외과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQzIyQ3OSQyNjE0ODEjNTEjJDEjJDYjJDgz,산타마리24의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ5IyQ5OSQ0NjE0ODEjNzEjJDEjJDgjJDgz,21세기의원,1,내과,2,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ5OSQyNjE4MzIjODEjJDEjJDYjJDgz,금빛여성의원,1,내과,1,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQwMyQyNjE4MzIjNTEjJDEjJDIjJDgz,미소드림의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQzIyQxMyQzNjEwMDIjNDEjJDEjJDQjJDgz,고려튼튼의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQzIyQxMyQzNjE4MzIjNjEjJDEjJDgjJDgz,한양솔가정의학과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQzIyQwMyQzNjEwMDIjNTEjJDEjJDIjJDgz,네이버부속의원,1,내과,1,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ3OSQzNjEyMjIjODEjJDEjJDYjJDgz,판교우리재활의학과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ5OSQyNjEwMDIjNTEjJDEjJDIjJDgz,제이탑정형외과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQ5OSQyNjE4MzIjNDEjJDEjJDgjJDgz,치유미가정의학과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzQxIyQxIyQ3IyQ5MiQzNjE4MzIjNjEjJDEjJDAjJDgz,올린의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQ3OSQ0NjE0ODEjODEjJDEjJDIjJDgz,야탑성모이비인후과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQ2MiQyNjEyMjIjNjEjJDEjJDAjJDgz,유앤미의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQxMyQyNjE0ODEjNjEjJDEjJDAjJDgz,최피부과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQ5MiQzNjEwMDIjNDEjJDEjJDgjJDgz,이지마취통증의학과 의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQ4MiQzNjE0ODEjNjEjJDEjJDQjJDgz,태평참이비인후과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQzIyQ5OSQyNjE4MzIjNjEjJDEjJDgjJDgz,분당삼성내과의원,1,내과,1,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQ3IyQ4OSQyNjEyMjIjNzEjJDEjJDgjJDgz,서울위례산부인과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQ3IyQwMyQyNjEyMjIjODEjJDEjJDIjJDgz,나우리가정의학과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQxIyQ4MiQzNjE0ODEjNjEjJDEjJDgjJDgz,서울문정형외과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ5IyQ4OSQyNjEyMjIjNjEjJDEjJDgjJDgz,서울유이비인후과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ5IyQ2MiQzNjE0ODEjNjEjJDEjJDAjJDgz,서울누리의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ5IyQ5OSQyNjE4MzIjNDEjJDEjJDgjJDgz,분당365일의원,1,내과,1,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQyIyQ5IyQwMCQzNjEyMjIjNTEjJDEjJDYjJDgz,참편한내과의원,1,내과,1,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ5IyQ3MiQyNjEwMDIjNzEjJDEjJDgjJDgz,대인외과내과의원,1,내과,1,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQzIyQ4MiQyNjE0ODEjNTEjJDEjJDIjJDgz,위례탑내과의원,1,내과,2,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQzIyQ3MiQzNjE4MzIjNTEjJDEjJDIjJDgz,서울더블유(W)내과의원,1,내과,2,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQzIyQ5OSQzNjEyMjIjNTEjJDEjJDIjJDgz,윙이비인후과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQzIyQ5OSQ0NjE0ODEjODEjJDEjJDYjJDgz,서울좋은소아청소년과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQzIyQ4MiQyNjEwMDIjNDEjJDEjJDgjJDgz,베스트내과의원,1,내과,2,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQzIyQ3MiQyNjE0ODEjNjEjJDEjJDQjJDgz,미라클신경외과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ5IyQ4MiQyNjEyMjIjNTEjJDEjJDIjJDgz,원탑성형외과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQ3IyQ3MiQzNjE4MzIjODEjJDEjJDYjJDgz,김이경소아청소년과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQ3IyQxMyQzNjEwMDIjNDEjJDEjJDgjJDgz,푸른숲소아청소년과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQ3IyQ3OSQzNjE0ODEjODEjJDEjJDIjJDgz,서울진내과의원,1,내과,3,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQ3IyQ2MiQzNjEyMjIjNTEjJDEjJDYjJDgz,모란튼튼척의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQ3IyQ5MiQyNjE4MzIjNDEjJDEjJDgjJDgz,한라의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQ3IyQ4MiQyNjE4MzIjNTEjJDEjJDYjJDgz,분당성모이비인후과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQxIyQ3MiQyNjEwMDIjNTEjJDEjJDIjJDgz,미래가정의학과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzQxIyQxIyQ3IyQ3MiQyNjEwMDIjNjEjJDEjJDgjJDgz,서울리드내과의원,1,내과,3,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQxIyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,제이엠의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzQxIyQxIyQ3IyQ4MiQzNjEwMDIjNjEjJDEjJDgjJDgz,성모편한내과의원,1,내과,1,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQxIyQ4MiQzNjEyMjIjNDEjJDEjJDgjJDgz,서현정신건강의학과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQ4OSQzNjE4MzIjODEjJDEjJDYjJDgz,서울기운찬정형외과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,바로나은내과의원,1,내과,1,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQ4OSQzNjE0ODEjNjEjJDEjJDAjJDgz,분당선내과의원,1,내과,2,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQwMyQzNjEwMDIjNTEjJDEjJDYjJDgz,삼성탑내과의원,1,내과,2,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQwMyQ0NjE0ODEjODEjJDEjJDIjJDgz,미래로마취통증의학과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQxMyQzNjEyMjIjODEjJDEjJDYjJDgz,리나산부인과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzExIyQyIyQzIyQwMCQyNjEyMjIjNDEjJDEjJDgjJDgz,분당제일마디의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQxIyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz,분당연세내과의원,1,내과,1,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQxIyQ5MiQzNjEwMDIjNzEjJDEjJDgjJDgz,분당연세진의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ5OSQ0NjE0ODEjODEjJDEjJDYjJDgz,수서울내과의원,1,내과,1,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ2MiQzNjEwMDIjODEjJDEjJDYjJDgz,"오늘,맑음의원",1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQxIyQ5OSQyNjE4MzIjNjEjJDEjJDAjJDgz,시니어스의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQxIyQ3OSQzNjEwMDIjNjEjJDEjJDgjJDgz,봄이비인후과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzExIyQxIyQzIyQ5MiQzNjEyMjIjNTEjJDEjJDIjJDgz,위례마음의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ2MiQyNjE4MzIjNjEjJDEjJDQjJDgz,삼성에스(S)내과의원,1,내과,2,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz,하트비트분석의원,1,내과,1,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ3MiQ0NjE0ODEjNDEjJDEjJDQjJDgz,판교바른내과의원,1,내과,2,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ4MiQyNjE4MzIjNDEjJDEjJDQjJDgz,고든정형외과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQwMyQyNjEyMjIjNjEjJDEjJDgjJDgz,지앤이알파돔메디컬센터 의원,1,내과,3,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ4OSQzNjE4MzIjNTEjJDEjJDIjJDgz,튼튼가정의학과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ4MiQzNjE4MzIjODEjJDEjJDYjJDgz,오아로피부과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQxMyQyNjE4MzIjNDEjJDEjJDgjJDgz,판교미래내과의원,1,내과,1,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ2MiQ0NjEwMDIjNjEjJDEjJDAjJDgz,위례삼성정형외과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,코모키이비인후과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQ4OSQzNjEwMDIjNTEjJDEjJDIjJDgz,위례서울소아청소년과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQ5OSQyNjEyMjIjNjEjJDEjJDQjJDgz,위례편한정신건강의학과의원,1,내과,1,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQ5OSQ0NjEwMDIjNTEjJDEjJDIjJDgz,이안정형외과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQxMyQzNjEwMDIjNjEjJDEjJDAjJDgz,판교서울이비인후과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQxMyQyNjE0ODEjNDEjJDEjJDQjJDgz,연세지니소아청소년과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQ5MiQzNjE0ODEjODEjJDEjJDIjJDgz,위소아청소년과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQ2MiQzNjEyMjIjNTEjJDEjJDIjJDgz,모란마취통증의학과의원,1,내과,0,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQyIyQzIyQwMCQ0NjEwMDIjNDEjJDEjJDQjJDgz,성모원내과의원,1,내과,2,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ5OSQyNjEwMDIjNTEjJDEjJDYjJDgz,연세솔내과의원,1,내과,1,0
