암호화요양기호,요양기관명,장비코드,장비코드명,장비대수
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ3MiQyNjE4MzIjNzEjJDEjJDgjJDgz,홍익신경외과의원,B108,CT,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQ4MiQzNjE4MzIjODEjJDEjJDIjJDgz,채움마취통증의학과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQwMyQzNjEyMjIjODEjJDEjJDIjJDgz,위례나무의원,B105,유방촬영장치,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ2MiQyNjEwMDIjNjEjJDEjJDAjJDgz,곽가정의학과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ3OSQ0NjE0ODEjODEjJDEjJDYjJDgz,한빛재활의학과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ5OSQzNjE4MzIjNjEjJDEjJDQjJDgz,준정형외과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ3MiQ0NjE0ODEjNDEjJDEjJDQjJDgz,판교바른내과의원,B203,골밀도검사기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQwMyQzNjE0ODEjNjEjJDEjJDQjJDgz,미금본닥터정형외과의원,B203,골밀도검사기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQwMyQzNjE0ODEjNjEjJDEjJDQjJDgz,미금본닥터정형외과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ5OSQzNjE0ODEjNDEjJDEjJDQjJDgz,야탑연세마취통증의학과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQxMyQzNjE4MzIjODEjJDEjJDYjJDgz,중동성모내과의원,B203,골밀도검사기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ3OSQ0NjEwMDIjNDEjJDEjJDQjJDgz,연세힐링의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ3OSQyNjE4MzIjNTEjJDEjJDIjJDgz,로아신경과의원,B302,초음파영상진단기,2
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQwMyQzNjE4MzIjNTEjJDEjJDYjJDgz,이즈메디의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQ3MiQyNjE0ODEjNzEjJDEjJDgjJDgz,위례탑비뇨기과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQwMyQzNjEwMDIjNDEjJDEjJDQjJDgz,위례중앙내과외과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ3OSQzNjEwMDIjODEjJDEjJDIjJDgz,위례민정형외과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ3OSQzNjEyMjIjNjEjJDEjJDgjJDgz,판교성모내과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ5OSQ0NjE0ODEjNzEjJDEjJDgjJDgz,블루비뇨기과의원,D212,체외충격파쇄석기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQ3OSQzNjEwMDIjODEjJDEjJDYjJDgz,티케이정형외과의원,B203,골밀도검사기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQ5MiQzNjE4MzIjNjEjJDEjJDgjJDgz,성모튼튼마취통증의학과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQ2MiQzNjEyMjIjODEjJDEjJDYjJDgz,야탑터미널튼튼본의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQzIyQxMyQzNjE4MzIjNjEjJDEjJDgjJDgz,한양솔가정의학과의원,B203,골밀도검사기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQyIyQ3IyQwMCQyNjEyMjIjODEjJDEjJDIjJDgz,소호의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQ4OSQzNjE0ODEjODEjJDEjJDYjJDgz,성모에이치마취통증의학과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQ4MiQzNjE0ODEjNjEjJDEjJDQjJDgz,태평참이비인후과의원,B109,콘빔CT,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQzIyQ5OSQyNjE4MzIjNjEjJDEjJDgjJDgz,분당삼성내과의원,B105,유방촬영장치,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQzIyQ5MiQzNjEyMjIjNzEjJDEjJDgjJDgz,삼성힐재활의학과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQyIyQ5IyQwMCQzNjEyMjIjNTEjJDEjJDYjJDgz,참편한내과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQxIyQ4MiQzNjE0ODEjNjEjJDEjJDgjJDgz,서울문정형외과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ5IyQ2MiQzNjE0ODEjNjEjJDEjJDAjJDgz,서울누리의원,B203,골밀도검사기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQzIyQ5OSQzNjEyMjIjNTEjJDEjJDIjJDgz,윙이비인후과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQzIyQ4MiQyNjEwMDIjNDEjJDEjJDgjJDgz,베스트내과의원,B105,유방촬영장치,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzExIyQxIyQzIyQ2MiQzNjEwMDIjNTEjJDEjJDIjJDgz,서울마디튼튼재활의학과의원,B203,골밀도검사기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzExIyQxIyQzIyQ2MiQzNjEyMjIjNDEjJDEjJDgjJDgz,아폴로신경외과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE0ODEjNjEjJDEjJDgjJDgz,단아산부인과의원,B302,초음파영상진단기,3
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ3MiQzNjE4MzIjNTEjJDEjJDIjJDgz,삼성마디탑정형외과의원,B302,초음파영상진단기,2
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ4MiQzNjE0ODEjNjEjJDEjJDgjJDgz,더바른정형외과의원,B203,골밀도검사기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ2MiQyNjE4MzIjNjEjJDEjJDQjJDgz,삼성에스(S)내과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQyIyQzIyQwMCQ0NjEwMDIjNDEjJDEjJDQjJDgz,성모원내과의원,B105,유방촬영장치,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ5OSQyNjEwMDIjNTEjJDEjJDYjJDgz,연세솔내과의원,D214,혈액투석을위한인공신장기,26
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ4MiQyNjE4MzIjNDEjJDEjJDgjJDgz,한양류마정내과의원,B302,초음파영상진단기,1
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ3MiQzNjE0ODEjNzEjJDEjJDgjJDgz,서울엔도내과의원,B203,골밀도검사기,1
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQxMyQzNjEwMDIjNjEjJDEjJDAjJDgz,분당서울내과의원,B302,초음파영상진단기,2
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQzIyQ5OSQyNjE4MzIjNjEjJDEjJDgjJDgz,연산부인과의원,B302,초음파영상진단기,1
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQzIyQ4MiQ0NjE0ODEjNjEjJDEjJDgjJDgz,본비뇨기과의원,D212,체외충격파쇄석기,1
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjE4MzIjNDEjJDEjJDgjJDgz,파인트리치과의원,B109,콘빔CT,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzIxIyQxIyQxIyQ3OSQyNjEyMjIjODEjJDEjJDIjJDgz,현대의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzIxIyQyIyQ5IyQwMCQzNjE4MzIjNTEjJDEjJDYjJDgz,맑은이비인후과의원,B109,콘빔CT,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzMxIyQyIyQzIyQwMCQzNjEwMDIjNTEjJDEjJDYjJDgz,참벗마취통증의학과의원,B203,골밀도검사기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQ4MiQyNjE4MzIjODEjJDEjJDYjJDgz,노블정형외과의원,B203,골밀도검사기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQxMyQyNjE0ODEjNjEjJDEjJDgjJDgz,송내과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzQxIyQyIyQ3IyQwMCQyNjE0ODEjNjEjJDEjJDQjJDgz,서현신정형외과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQ3IyQwMyQzNjEyMjIjODEjJDEjJDIjJDgz,서현안과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ4OSQyNjEyMjIjNDEjJDEjJDQjJDgz,필립의원,B105,유방촬영장치,3
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ3MiQzNjE4MzIjNjEjJDEjJDgjJDgz,분당예비뇨기과의원,B302,초음파영상진단기,2
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ4OSQzNjE4MzIjNTEjJDEjJDYjJDgz,수정형외과의원,B203,골밀도검사기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQxIyQwMyQyNjE4MzIjODEjJDEjJDIjJDgz,참서울의원,B105,유방촬영장치,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQwMyQzNjE4MzIjNTEjJDEjJDYjJDgz,노유석내과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQ5MiQzNjEyMjIjNzEjJDEjJDgjJDgz,스마일내과의원,B105,유방촬영장치,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQyIyQ5IyQwMCQyNjE4MzIjNzEjJDEjJDgjJDgz,새봄이비인후과의원,B109,콘빔CT,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQxMyQ0NjEwMDIjNDEjJDEjJDQjJDgz,자유신경외과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ2MiQyNjE0ODEjNjEjJDEjJDgjJDgz,21세기미금의원,B302,초음파영상진단기,4
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ5OSQzNjE4MzIjNjEjJDEjJDAjJDgz,닥터홍이비인후과의원,B109,콘빔CT,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ4OSQyNjEyMjIjNDEjJDEjJDgjJDgz,아이엠정형외과의원,B203,골밀도검사기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ5OSQzNjEyMjIjNDEjJDEjJDgjJDgz,엠디그린마취통증의학과의원,B203,골밀도검사기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ3OSQyNjE4MzIjNzEjJDEjJDgjJDgz,서울정형외과의원,B203,골밀도검사기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQ5OSQyNjE0ODEjNTEjJDEjJDIjJDgz,서울아산정형외과의원,B203,골밀도검사기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQxMyQ0NjE0ODEjODEjJDEjJDYjJDgz,콕마취통증의학과의원,B302,초음파영상진단기,7
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQyIyQ3IyQwMCQzNjEyMjIjNjEjJDEjJDQjJDgz,연세봄이비인후과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,서울바른내과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQxMyQzNjEwMDIjNDEjJDEjJDgjJDgz,유쾌한비뇨기과의원,D212,체외충격파쇄석기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQyIyQ3IyQwMCQ0NjE0ODEjODEjJDEjJDIjJDgz,늘바른정형외과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQwMyQzNjEwMDIjNDEjJDEjJDQjJDgz,위례중앙내과외과의원,B203,골밀도검사기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQxMyQzNjEwMDIjNzEjJDEjJDgjJDgz,365위례연세내과의원,B203,골밀도검사기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ4OSQ0NjE0ODEjNDEjJDEjJDQjJDgz,올라안과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ5OSQ0NjE0ODEjNzEjJDEjJDgjJDgz,블루비뇨기과의원,B302,초음파영상진단기,2
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ3OSQyNjEyMjIjNDEjJDEjJDQjJDgz,삼성마취통증의학과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQwMyQzNjE0ODEjNjEjJDEjJDAjJDgz,바로힐마취통증의학과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQyIyQ3IyQwMCQyNjE4MzIjNjEjJDEjJDAjJDgz,코넬비뇨기과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQ4MiQyNjEwMDIjNDEjJDEjJDQjJDgz,두리이비인후과의원,B109,콘빔CT,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQyIyQxIyQwMCQ0NjEwMDIjNDEjJDEjJDQjJDgz,열린서울내과의원,B203,골밀도검사기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQ3OSQyNjEwMDIjODEjJDEjJDYjJDgz,서울행복내과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQ5MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,행복한내과의원,B203,골밀도검사기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ5OSQyNjEwMDIjNTEjJDEjJDIjJDgz,제이탑정형외과의원,B203,골밀도검사기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQzIyQxMyQzNjEwMDIjNDEjJDEjJDQjJDgz,고려튼튼의원,B203,골밀도검사기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQyIyQ3IyQwMCQyNjE4MzIjNjEjJDEjJDgjJDgz,분당서울여성의원,B302,초음파영상진단기,2
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz,황혜원유외과의원,B302,초음파영상진단기,2
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzQxIyQxIyQ3IyQ5MiQzNjE4MzIjNjEjJDEjJDAjJDgz,올린의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQ3OSQzNjE0ODEjNjEjJDEjJDQjJDgz,밝은성모안과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQ3OSQ0NjE0ODEjODEjJDEjJDIjJDgz,야탑성모이비인후과의원,B109,콘빔CT,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQ3IyQ4OSQyNjEyMjIjNzEjJDEjJDgjJDgz,서울위례산부인과의원,B302,초음파영상진단기,3
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzQxIyQxIyQ3IyQ4MiQzNjEwMDIjNjEjJDEjJDgjJDgz,성모편한내과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQ3IyQ3OSQzNjEwMDIjNjEjJDEjJDgjJDgz,아산유재활의학과의원 유한의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzQxIyQxIyQ3IyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz,성남센트럴안과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzQxIyQxIyQ3IyQ3MiQyNjEwMDIjNjEjJDEjJDgjJDgz,서울리드내과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQxIyQ3MiQyNjEwMDIjNTEjJDEjJDIjJDgz,미래가정의학과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQxIyQ5MiQzNjE0ODEjNDEjJDEjJDgjJDgz,서울N비뇨의학과의원,D212,체외충격파쇄석기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQwMyQzNjEwMDIjNTEjJDEjJDYjJDgz,삼성탑내과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQwMyQ0NjE0ODEjODEjJDEjJDIjJDgz,미래로마취통증의학과의원,B302,초음파영상진단기,2
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzExIyQxIyQzIyQ5MiQ0NjE0ODEjODEjJDEjJDYjJDgz,삼성통증의학과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzExIyQxIyQzIyQwMyQzNjE0ODEjNTEjJDEjJDYjJDgz,분당참재활의학과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQxIyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz,분당연세내과의원,D214,혈액투석을위한인공신장기,18
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ4OSQzNjEwMDIjNjEjJDEjJDQjJDgz,삼성으뜸정형외과의원,B203,골밀도검사기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ5OSQ0NjE0ODEjNzEjJDEjJDgjJDgz,바른힐정형외과의원,B301,MRI,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ5MiQzNjEyMjIjNzEjJDEjJDgjJDgz,서울샤인이비인후과의원,B302,초음파영상진단기,1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzUxIyQxIyQxIyQwMyQyNjE4MzIjODEjJDEjJDYjJDgz,위례스마트요양병원,D214,혈액투석을위한인공신장기,16
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQxMyQyNjEyMjIjNDEjJDEjJDgjJDgz,한양의원,B203,골밀도검사기,1
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,한신의원,B302,초음파영상진단기,1
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ1IyQwMyQ0NjEwMDIjNjEjJDEjJDQjJDgz,현내과의원,B203,골밀도검사기,1
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxNzAyIzIxIyQxIyQ5IyQ5OSQ0NjE0ODEjNzEjJDEjJDgjJDgz,우리치과의원,B109,콘빔CT,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ3MiQyNjE4MzIjNDEjJDEjJDgjJDgz,위례 애플산부인과의원,B302,초음파영상진단기,3
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQwMyQ0NjE0ODEjNTEjJDEjJDYjJDgz,장새로내과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMSMkMCMkNzIkMzgxMzUxIzExIyQxIyQ3IyQ4OSQzNjE4MzIjODEjJDEjJDYjJDgz,연세가인치과의원,B109,콘빔CT,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ5OSQyNjE4MzIjODEjJDEjJDYjJDgz,청의원,D212,체외충격파쇄석기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ3MiQzNjEyMjIjNjEjJDEjJDQjJDgz,열린이비인후과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQxMyQzNjE0ODEjODEjJDEjJDIjJDgz,이앤박내과의원,B302,초음파영상진단기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQxIyQ4MiQzNjE0ODEjNDEjJDEjJDgjJDgz,연세탑정형외과의원,B203,골밀도검사기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQxIyQ4MiQzNjEyMjIjODEjJDEjJDIjJDgz,모란서울통정형외과의원,B302,초음파영상진단기,2
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQxIyQwMyQzNjE0ODEjNjEjJDEjJDgjJDgz,튼튼마디의원,B203,골밀도검사기,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ3OSQzNjE4MzIjNjEjJDEjJDAjJDgz,양지바른정형외과의원,B302,초음파영상진단기,2
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ5OSQ0NjE0ODEjNzEjJDEjJDgjJDgz,바른힐정형외과의원,B203,골밀도검사기,1
